Names,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
Bamidbar_CH29,0.017374367503601693,0.02128508322593424,0.0029573211761861704,0.0040444191195220395,0.0034411625588652954,0.00615155717253685,0.004409328722530922,0.015224917963434578,0.029060251935953872,0.0048749125606162855,0.004545640495102498,0.002764669823317716,0.002978868648593864,0.005406551683934609,0.004434679678599291,0.00618674211091838,0.0032890416379598207,0.008320542814323945,0.0028573598953361735,0.0028014872472446263,0.002838915617902774,0.0031544833057861924,0.002812222372113424,0.002792107667007553,0.0027919172419289865,0.0027532458258080236,0.0027566514972552757,0.0034058571354763974,0.005092791584633803,0.002760216283818419,0.012816251240484924,0.013881425652950063,0.009360122514269776,0.009937332631072913,0.005371772870903967,0.004184968182041644,0.0032593307806178104,0.002885523538412187,0.0037619191794137584,0.002756944934303932,0.024376211225022378,0.002959824230631139,0.003491440344637759,0.004675403952702692
Bamidbar_CH3,0.011995647512122207,0.0035546723409878456,0.002970574519058755,0.004237565068349143,0.0052648269482971416,0.004985224275879774,0.004607225119552872,0.006882596361085151,0.003445289322982703,0.0053970618979628385,0.005669455543448119,0.0027717933339160765,0.003026413198681528,0.006797448002258198,0.004957406469721734,0.003232508785118396,0.010008881781082973,0.008447034897311764,0.002857630594539213,0.0028018676408510224,0.00283495492435053,0.007666165960245655,0.002812241902367415,0.002797622233578448,0.0027934659214381144,0.002753300499725157,0.00275459853275649,0.00348518524376735,0.004801425184914501,0.002758839462293145,0.02128807507726065,0.006409145721714336,0.0036350240243337786,0.007092744618884798,0.006206096665269507,0.004963048620378705,0.00327282225276571,0.0028854502455793745,0.003914222358964804,0.0027580307643712953,0.0037539377877575286,0.0029598613975924033,0.003479812856635704,0.005073660755860386
Bamidbar_CH30,0.0035133462002867205,0.0032572408852152126,0.002870416550143468,0.010264584723588079,0.003306186354835268,0.005551939791216627,0.00843015731711592,0.003134406625523595,0.002998683311052098,0.006903104256374309,0.0040870685053696395,0.002763591916580811,0.03098400309326711,0.004949675312279179,0.0064259929520153304,0.003228559588096508,0.0031391853243657756,0.0037846972697393555,0.0028572303834215646,0.002789316547123296,0.0028141556089997235,0.0029225366564371133,0.002812221212560444,0.0027920835130204992,0.0027917858067083396,0.002753229819188445,0.0027532347272624567,0.0032984922805213224,0.003341356426869657,0.0027570597630976385,0.0028723740556308663,0.004007231299294818,0.0034360775474371746,0.0031048589626377545,0.003865313294809276,0.004413622224370926,0.007533393665120427,0.002885498384544334,0.003074562978743747,0.002793993865122918,0.004233746530917492,0.0029599390586683085,0.003192820905477469,0.0034064480199165036
Bamidbar_CH31,0.007816516395876456,0.005414151649848669,0.0029851633390830415,0.004452852384707795,0.005032640163971242,0.006048869146169655,0.00591786355618449,0.006990145430271423,0.003044845024074939,0.009067910026087408,0.005213517823106719,0.0027652416342073788,0.0039507475855612845,0.006493865872815647,0.007779328128804056,0.01466399087634154,0.0056305996918814,0.005481804173229766,0.0028576354758878234,0.0027922137001616556,0.0028216405608935055,0.014341609459914816,0.002812229113558976,0.0027949918702068737,0.002793279536777018,0.0027532964022294426,0.0027543169863160927,0.003601259830878574,0.00625587085534379,0.002759408268747432,0.0030686630005859576,0.011284479077594898,0.0055887272336151254,0.00820946003284335,0.014756871562870578,0.005425313654095703,0.0032863217194590427,0.0028856374956964933,0.005059407433375786,0.002758546052928258,0.010050831925940397,0.0029598635423689597,0.0034280919583116838,0.005819000493931163
Bamidbar_CH32,0.0050480420983961645,0.0035541514092241135,0.003202017780880893,0.004248055550891157,0.012468854132751372,0.005514756624911424,0.004461358770176116,0.0032741868484810056,0.0030179425261783062,0.005113222691019413,0.005306942474463094,0.0027658856416230976,0.0030263525076651963,0.005676543164691849,0.004934066147745213,0.0032320615084620646,0.00798477905013265,0.005184357129285389,0.0028576584701585,0.0027920984385244193,0.00281872854142298,0.013482214022355684,0.002812224528840752,0.0028434899044467474,0.0027922327324032647,0.002756758730023036,0.002753879837641914,0.009904574327644735,0.005014854882788383,0.0027823564778370353,0.0030171943006430495,0.004400003454128443,0.0049938497131324505,0.006578573063410123,0.006821916824919505,0.004765338446691353,0.0032728179443280514,0.034280671654218484,0.003690517487592041,0.0027588964345426873,0.0037585675185591192,0.002997070374479774,0.003225354306269585,0.005112724757071422
Bamidbar_CH33,0.019971086244621437,0.009131748448425054,0.0029450736673708802,0.004045040407696815,0.018382735345888176,0.0062986028776912005,0.004409869882997418,0.032851708200437826,0.017154553063259206,0.004195788132067902,0.004734097854117152,0.002769562083174392,0.0029791155182279446,0.004603925943984205,0.004237864865009555,0.0032311368605900423,0.009921261905986734,0.004315197544972323,0.0028573641243131945,0.002793150019289469,0.0028225684629766333,0.016979193897208613,0.002884352559730033,0.0027940885451566496,0.002792662359695237,0.0027532445045498886,0.0027541042500030333,0.005407490638988921,0.0053844727671474414,0.002756543898901299,0.0029687360291636355,0.007762706027407667,0.003531801231113896,0.0032431880901345983,0.004795514249313912,0.005200031221230248,0.0032593087771220506,0.0028858530560174622,0.009560778468436774,0.0027569498024055564,0.004291783788372395,0.0029598121685544374,0.0030050991017711425,0.005460567494624197
Bamidbar_CH34,0.0163537646964782,0.011110643366401909,0.0029172596790974625,0.0042741523716745495,0.012758788074184452,0.005392510781520031,0.006737899516191663,0.022078645942705442,0.026686599513573682,0.004100279926509392,0.004832754479549924,0.002764345209012281,0.0029347182714856723,0.008082477915473013,0.004582454403832233,0.005328852684700574,0.020905645757531885,0.005754551612681568,0.0029240917479458903,0.0028014596556708076,0.0029079500406548843,0.0032415097168639636,0.0028122771541878714,0.002850876715039074,0.00279503882207369,0.013769368053834032,0.0027547921938890626,0.009155396035465552,0.005006652543077956,0.0027570907536876564,0.02148213666119308,0.006166907415646684,0.003763105738189856,0.009988717032841248,0.012696838018327515,0.004886004623247521,0.0032458711343331405,0.0028853012781387337,0.004992295971963957,0.002756924609979649,0.0034359628387474264,0.002959788154389576,0.0029795459428551565,0.005136093052654382
Bamidbar_CH35,0.009708005418088547,0.005141371593745683,0.0029203757924514333,0.004150411859669532,0.015062774557711135,0.005176729607067627,0.004076162133342931,0.020638691039362802,0.004667788576100527,0.005705295677404734,0.006149911485966191,0.0027636722149614124,0.0030539395422003964,0.004689342749599143,0.00570159247597161,0.00908416807257254,0.00427882969752891,0.004725014740803014,0.0028573776606384857,0.0027936896017540847,0.0028210765439478755,0.005216511581568854,0.002812223426059786,0.0028010327471182147,0.002792806146636148,0.002753294349004541,0.002754124045027718,0.013128029387854888,0.004887422321436121,0.00275734352068749,0.010868241123270242,0.006565855685392724,0.0071586131870715,0.016756894166963274,0.005391182050271104,0.004590325765264916,0.003259330945992185,0.0028906228993576216,0.014304241076627193,0.0027576637095088016,0.0035334578029641607,0.0029598145883023472,0.003354076114948256,0.005462696189329832
Bamidbar_CH36,0.004293787244977316,0.0032569476216374547,0.002868458413813441,0.003810603144835961,0.0033078205780880166,0.0052199574775967025,0.004156122561402711,0.0031352815374515353,0.00299893420698605,0.004830461919004048,0.004052744967750236,0.0027633139329493123,0.002885026715334852,0.0050675644978943595,0.004550111117901671,0.003229229737510937,0.00982749845110336,0.005181656886627559,0.002857231202181131,0.0027876612347495083,0.0028147350423091207,0.02176575373848626,0.0028122215634992565,0.002792630262733697,0.002791766577784923,0.0027532834216288256,0.002753730290866389,0.003298963913413713,0.004139934307404475,0.002757150152318524,0.0028723052908678783,0.0038939905427827636,0.0034372211285475245,0.0031062772469569854,0.0034960740639385034,0.0034850180116697458,0.0032454024938187278,0.0028852919059508654,0.003294590509765177,0.0027580458554863317,0.003379010920462677,0.002959838464981532,0.003151829323926603,0.005031576521918486
Bamidbar_CH4,0.005830353036354183,0.005447026108671412,0.0030067169260250635,0.004452771635034566,0.009427498327542591,0.006971675165378702,0.005865593239925326,0.008409419329953116,0.0033050882267616896,0.006381710013633498,0.008478310178882795,0.002770670776958568,0.003119385086058245,0.006405637300495373,0.008539344934960311,0.0032399616097270913,0.0037626753234359586,0.007472509347106036,0.002857668674150905,0.002804693258796897,0.0028300193335889807,0.003488274623168039,0.0028122335402109367,0.0027978043062843396,0.0027930655733395793,0.0027533470182553484,0.003038756416835667,0.003566214542261814,0.00623386660068654,0.002758052107615503,0.0030674089133376063,0.008615896148786498,0.003730564247041987,0.00904017265071479,0.006858712645682307,0.005288529341032834,0.0032863376824381657,0.002885644641021542,0.0034465872442869454,0.002760897224310392,0.004957203507684482,0.002959879591530285,0.0031794910696811007,0.005782874971914463
