Names,1,2,3,4,5,6,7,8,9,10
Bamidbar_CH8,0.15482478660878124,0.1909939596119068,0.11243043955910004,0.14050034366138603,0.18419694792424784,0.09286991154834362,0.0789888932478302,0.17648486438805677,0.19437405200187657,0.1258740428956942
Bamidbar_CH9,0.07588460830245747,0.04438755765595792,0.17598762338241064,0.08085267529559259,0.1838354643969043,0.07556785590408849,0.14971600661727386,0.03741691242508438,0.07226217791031914,0.035296226302505396
Beereshit_CH1,-0.06667677622973422,-0.038237655529250625,0.17336883038741646,0.15933756820252404,0.002318873770497498,0.06781737953592709,0.14735100681283791,0.04865377528663395,0.18866324955750546,0.009799576520915843
Beereshit_CH10,0.06775019557458023,-0.055319134434649864,0.17441859016093103,0.15876256054944482,-0.24192803698989085,0.07206586411052618,0.07835178920988795,-0.1980375834991147,-0.024283424981171198,0.06844320592229758
Beereshit_CH11,0.14387421200597356,0.024770867807459074,0.17262492630434645,0.10941837432087925,0.18047128590050476,0.08242276333399878,0.06187387049465903,0.08262108542571828,0.196789868166663,0.06694989986197075
Beereshit_CH12,0.1538203892837186,0.19027304589000327,0.16873304736366268,0.13445903865717274,0.04492556940032738,0.08148579338087808,0.04902154195184921,0.17432453680001103,0.19533277803748272,0.12959444090308392
Beereshit_CH13,0.04643864226806227,0.15689880234594977,0.1719167795628102,0.1586593118947307,-0.024126469219607927,0.08530657476616105,0.050820476660868585,0.15450288530079503,0.19646178097950118,0.12942003955474807
Beereshit_CH14,-0.005856924186125934,-0.007948736292992975,0.16844694694695184,0.15223045160672172,-0.0317693788710971,0.07856698652584149,0.08083018403191888,-0.04767216032649213,0.021277704624101557,0.12869600636465894
Beereshit_CH15,0.16370055167182906,0.1883846613112986,0.07605960810484136,0.15628967170569663,0.18579429178630424,0.08115729218504447,0.08184147263451541,0.17221139407415081,0.1960338712247594,0.10839281473270446
Beereshit_CH16,0.1512262232883374,0.04314061777507694,-0.41957522749251863,0.01715386850084827,0.17504536612218374,-0.0031285940349988772,-0.01231513612195756,0.17728966836054844,0.19648808385236655,0.10255741872140611
Beereshit_CH17,0.1559536288703367,0.19004076373515238,0.11957555124961022,0.0830474533424243,0.18678588732185508,0.08182370672245415,0.06701242209104907,0.17925108050986582,0.19206703227263283,0.0854807190719003
Beereshit_CH18,0.15715591078255092,0.19014257143777213,0.15841481713532501,0.05575194502831393,0.16133950873758557,0.0805657415613108,0.07594893105352396,0.17341681566362732,0.19536915791660353,0.06945940143920676
Beereshit_CH19,0.12775249513371212,0.18437480614247015,0.16637317063879375,0.050802653637691375,-0.005857833530515388,0.06464076263177276,0.04788723984434845,0.16635802674378758,0.1884249025261167,0.07129204881390394
Beereshit_CH2,0.01602260145845813,-0.033588122590816005,0.16166052870649839,0.162302453011194,-0.004011909111473755,0.09523740530787483,0.09621735455131641,-0.03862488407170883,-0.024649953407872904,0.060810491650284015
Beereshit_CH20,0.16357486211410022,0.19052691211890577,0.1617165294307772,-0.015419978909760323,0.18574443514080474,0.07695981216731196,0.028454542816393757,0.17374521708613005,0.19646579902762312,0.057337784334328845
Beereshit_CH21,0.16260314139147525,0.18991861726840364,0.13539374974983576,0.03411730300990645,0.18539163551639304,0.07695304773207035,0.03220473276720931,0.16836478389447468,0.19458092343081745,0.06151482692833421
Beereshit_CH22,0.16226849625195994,0.19086857418388936,0.1384303585045758,0.06117769536119105,0.18276518510555034,0.08710472933756014,0.06051810083319675,0.17483486561790545,0.19503029894441204,0.05591138626438763
