Names,1,2,3,4
Beereshit_CH16,0.003414688727223561,0.004216157597483731,0.32511006797009573,0.006016266669771605
Beereshit_CH17,0.0034242317698566847,0.003282698491385132,0.0033646332550681737,0.004218667920230962
Beereshit_CH18,0.003527752030981263,0.0033857108224588962,0.002984675918097294,0.006292784724689349
Beereshit_CH19,0.003703540782245437,0.0035541197877097734,0.002993229733777814,0.005273781190393133
Beereshit_CH2,0.00675071915888582,0.007099874686079492,0.0029186909499689067,0.0038849982848207943
Beereshit_CH20,0.0035063145004713353,0.0032572533444768237,0.0028721408370988295,0.007995889167932304
Beereshit_CH21,0.003582063652162039,0.003385791821145479,0.003201927622085842,0.0074326495243518045
Beereshit_CH22,0.003516463035713435,0.003282907493147085,0.0031937907908324353,0.005296844889565667
Beereshit_CH23,0.0034185600154410397,0.003257218351310014,0.003417325435851141,0.0049322270720233196
Beereshit_CH24,0.004310584822724324,0.004320583678800572,0.003320038461065778,0.013955572101146152
Beereshit_CH25,0.004657414272807756,0.00462860888748968,0.003016935861951693,0.0054883324407087744
Beereshit_CH26,0.003519285849808219,0.0033856779399427258,0.003685491501882733,0.004024018203256812
Beereshit_CH27,0.0038531405988862523,0.0037408975745073987,0.0032212610486997183,0.00888945356712053
Beereshit_CH28,0.003429020764816378,0.0032827628289046097,0.002889031523859277,0.0038823024478624613
Beereshit_CH29,0.00358455788636167,0.00338642783693896,0.0030701661780426245,0.012020437378374285
Beereshit_CH3,0.00351602715364699,0.003282672787346886,0.0029186571404207625,0.004200760428421721
Beereshit_CH30,0.0037159280782865962,0.0035641020783954156,0.003656229337963799,0.014088056497906083
Beereshit_CH31,0.0040003061986565265,0.0044629147433547425,0.020862240849179543,0.015406544238056246
Beereshit_CH32,0.0035366097025421516,0.0033856903240821416,0.002996875530052713,0.0047445305126927175
Beereshit_CH33,0.0035219294267421417,0.0032571679897802222,0.002860617416106297,0.006147604220961718
Beereshit_CH34,0.0035719856683930004,0.003385699459641143,0.0036007056075237423,0.004974692163153841
Beereshit_CH35,0.0034375436830014964,0.0032828936692217946,0.002877877190433987,0.0038531290335132723
Beereshit_CH36,0.007618710715949082,0.003501089016423675,0.0029263459951612563,0.005945377190995244
Beereshit_CH37,0.0035137793253524605,0.0033857279778230984,0.003850524358762334,0.006806593101862441
Beereshit_CH38,0.0035775467918571268,0.0033857455672856103,0.003281622361986762,0.007783866397789578
Beereshit_CH39,0.003444759661708877,0.003282741955754089,0.0034138684095533813,0.003406619847334028
Beereshit_CH4,0.0035226043755996208,0.003282829709333479,0.0031453557956533105,0.01024428288126498
Beereshit_CH40,0.003447257053599605,0.0032827287951326728,0.0030686109388279844,0.007340641810330312
Beereshit_CH41,0.009122781320414919,0.008925032793236413,0.0030369032175932764,0.007632574259113099
Beereshit_CH42,0.00371135303967595,0.003554102590875209,0.003098577468333259,0.005273842460751799
Beereshit_CH43,0.003574284020853788,0.003385718308427272,0.003284380657622872,0.006102800533662485
